M,K,V,alpha,beta,gamma
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,153,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,154,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,155,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,156,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,157,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,158,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,160,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
2206,159,7074,0.10000,0.01000,1.00000
